id_record,source,fecha_scrape,placa,marca,modelo,anio,kilometraje,climateSystem,ciudad,transmision,motor,fuelType,traccion,color,motor,transmision,direccion,interiorType,typePago,descripcion,fecha_ingreso,color,motorType,productId,url,json
1930700,patiotuerca,2026-08-20T17:52:40Z,,Mazda,New BT-50,,,Aire Acondicionado,Cuenca,Automática,3200 CC,Diesel,4 x 4,Blanco,3200 CC,Automática,Hidráulica,Cuero,Negociable,,2026-08-20T17:52:40Z,Blanco,ND,1930700,https://ecuador.patiotuerca.com/vehicle/autos-mazda-new-bt-50-cuenca-2018/1930700,"{""id_record"": ""1930700"", ""summary"": {""Año"": ""2018"", ""Ciudad"": ""Cuenca"", ""Recorrido"": ""187.565 Kms"", ""Publicación"": ""#1930700"", ""Tipo de pago"": ""Negociable"", ""Precio contado"": ""$28.500 USD""}, ""ficha_tecnica"": {""Publicación"": ""#1930700"", ""Marca"": ""Mazda"", ""Modelo"": ""New BT-50"", ""Subtipo"": ""Camioneta Doble Cabina"", ""Recorrido"": ""187.565 Kms"", ""Sistema de climatización"": ""Aire Acondicionado"", ""Tracción"": ""4 x 4"", ""Color"": ""Blanco"", ""Vidrios"": ""Eléctricos"", ""Transmisión"": ""Automática"", ""Dirección"": ""Hidráulica"", ""Tapizado"": ""Cuero"", ""Combustible"": ""Diesel"", ""Cilindraje"": ""3200 CC""}, ""url"": ""https://ecuador.patiotuerca.com/vehicle/autos-mazda-new-bt-50-cuenca-2018/1930700""}"
1976287,patiotuerca,2026-08-20T17:52:40Z,,Mclaren,570S,,,ND,Quito,ND,ND,Gasolina,ND,Naranja,ND,ND,ND,Cuero,Negociable,,2026-08-20T17:52:40Z,Naranja,ND,1976287,https://ecuador.patiotuerca.com/vehicle/autos-mclaren-570s-quito-2018/1976287,"{""id_record"": ""1976287"", ""summary"": {""Año"": ""2018"", ""Ciudad"": ""Quito"", ""Recorrido"": ""5.940 Kms"", ""Publicación"": ""#1976287"", ""Tipo de pago"": ""Negociable"", ""Precio contado"": ""$280.000 USD""}, ""ficha_tecnica"": {""Publicación"": ""#1976287"", ""Marca"": ""Mclaren"", ""Modelo"": ""570S"", ""Subtipo"": ""Convertible"", ""Recorrido"": ""5.940 Kms"", ""Color"": ""Naranja"", ""Vidrios"": ""Eléctricos"", ""Tapizado"": ""Cuero"", ""Combustible"": ""Gasolina""}, ""url"": ""https://ecuador.patiotuerca.com/vehicle/autos-mclaren-570s-quito-2018/1976287""}"
1966363,patiotuerca,2026-08-20T17:52:40Z,,Nissan,Qashqai,,,ND,Quito,ND,0 CC,ND,ND,ND,0 CC,ND,ND,ND,Negociable,,2026-08-20T17:52:40Z,ND,ND,1966363,https://ecuador.patiotuerca.com/vehicle/autos-nissan-qashqai-quito-2018/1966363,"{""id_record"": ""1966363"", ""summary"": {""Año"": ""2018"", ""Ciudad"": ""Quito"", ""Recorrido"": ""83.000 Kms"", ""Publicación"": ""#1966363"", ""Tipo de pago"": ""Negociable"", ""Precio contado"": ""$17.900 USD""}, ""ficha_tecnica"": {""Publicación"": ""#1966363"", ""Marca"": ""Nissan"", ""Modelo"": ""Qashqai"", ""Subtipo"": ""Todoterreno"", ""Recorrido"": ""83.000 Kms"", ""Cilindraje"": ""0 CC""}, ""url"": ""https://ecuador.patiotuerca.com/vehicle/autos-nissan-qashqai-quito-2018/1966363""}"
1981003,patiotuerca,2026-08-20T17:52:40Z,,Renault,Duster Intens 1.3,,,Climatizador,Ambato,Manual,1300 CC,Gasolina,4 x 4,Cobre,1300 CC,Manual,Hidráulica,Tela,Negociable,,2026-08-20T17:52:40Z,Cobre,turbo,1981003,https://ecuador.patiotuerca.com/vehicle/autos-renault-duster_intens_1.3-ambato-2023/1981003,"{""id_record"": ""1981003"", ""summary"": {""Año"": ""2023"", ""Ciudad"": ""Ambato"", ""Recorrido"": ""56.000 Kms"", ""Publicación"": ""#1981003"", ""Tipo de pago"": ""Negociable"", ""Precio contado"": ""$20.900 USD""}, ""ficha_tecnica"": {""Publicación"": ""#1981003"", ""Marca"": ""Renault"", ""Modelo"": ""Duster Intens 1.3"", ""Subtipo"": ""Todoterreno Ligero"", ""Recorrido"": ""56.000 Kms"", ""Sistema de climatización"": ""Climatizador"", ""Tracción"": ""4 x 4"", ""Color"": ""Cobre"", ""Vidrios"": ""Eléctricos"", ""Transmisión"": ""Manual"", ""Dirección"": ""Hidráulica"", ""Tapizado"": ""Tela"", ""Combustible"": ""Gasolina"", ""Cilindraje"": ""1300 CC"", ""Tipo de motor"": ""turbo""}, ""url"": ""https://ecuador.patiotuerca.com/vehicle/autos-renault-duster_intens_1.3-ambato-2023/1981003""}"
1973168,patiotuerca,2026-08-20T17:52:40Z,,Renault,Sandero Stepway,,,Aire Acondicionado,Cuenca,Manual,1600 CC,Gasolina,ND,Plata,1600 CC,Manual,Hidráulica,ND,Negociable,,2026-08-20T17:52:40Z,Plata,ND,1973168,https://ecuador.patiotuerca.com/vehicle/autos-renault-sandero-stepway-cuenca-2018/1973168,"{""id_record"": ""1973168"", ""summary"": {""Año"": ""2018"", ""Ciudad"": ""Cuenca"", ""Recorrido"": ""157.220 Kms"", ""Publicación"": ""#1973168"", ""Tipo de pago"": ""Negociable"", ""Precio contado"": ""$13.700 USD""}, ""ficha_tecnica"": {""Publicación"": ""#1973168"", ""Marca"": ""Renault"", ""Modelo"": ""Sandero Stepway"", ""Subtipo"": ""Hatchback (5 Puertas)"", ""Recorrido"": ""157.220 Kms"", ""Sistema de climatización"": ""Aire Acondicionado"", ""Color"": ""Plata"", ""Vidrios"": ""Eléctricos"", ""Transmisión"": ""Manual"", ""Dirección"": ""Hidráulica"", ""Combustible"": ""Gasolina"", ""Cilindraje"": ""1600 CC""}, ""url"": ""https://ecuador.patiotuerca.com/vehicle/autos-renault-sandero-stepway-cuenca-2018/1973168""}"
1968006,patiotuerca,2026-08-20T17:52:40Z,,Suzuki,Grand Vitara SZ,,,Aire Acondicionado,Quito,Manual,2000 CC,Gasolina,4 x 2,Plata,2000 CC,Manual,ND,ND,Negociable,,2026-08-20T17:52:40Z,Plata,ND,1968006,https://ecuador.patiotuerca.com/vehicle/autos-suzuki-grand-vitara-sz-quito-2018/1968006,"{""id_record"": ""1968006"", ""summary"": {""Año"": ""2018"", ""Ciudad"": ""Quito"", ""Recorrido"": ""145.000 Kms"", ""Publicación"": ""#1968006"", ""Tipo de pago"": ""Negociable"", ""Precio contado"": ""$15.490 USD""}, ""ficha_tecnica"": {""Publicación"": ""#1968006"", ""Marca"": ""Suzuki"", ""Modelo"": ""Grand Vitara SZ"", ""Subtipo"": ""Todoterreno"", ""Recorrido"": ""145.000 Kms"", ""Sistema de climatización"": ""Aire Acondicionado"", ""Tracción"": ""4 x 2"", ""Color"": ""Plata"", ""Transmisión"": ""Manual"", ""Combustible"": ""Gasolina"", ""Cilindraje"": ""2000 CC""}, ""url"": ""https://ecuador.patiotuerca.com/vehicle/autos-suzuki-grand-vitara-sz-quito-2018/1968006""}"
1970160,patiotuerca,2026-08-20T17:52:40Z,,Suzuki,SCROSS BOOSTERJET GL,,,Aire Acondicionado,Quito,Manual,1600 CC,Gasolina,4 x 2,Rojo,1600 CC,Manual,Hidráulica,Tela,Fijo,,2026-08-20T17:52:40Z,Rojo,ND,1970160,https://ecuador.patiotuerca.com/vehicle/autos-suzuki-scross-boosterjet-gl-quito-2018/1970160,"{""id_record"": ""1970160"", ""summary"": {""Año"": ""2018"", ""Ciudad"": ""Quito"", ""Recorrido"": ""122.581 Kms"", ""Publicación"": ""#1970160"", ""Tipo de pago"": ""Fijo"", ""Precio contado"": ""$15.900 USD""}, ""ficha_tecnica"": {""Publicación"": ""#1970160"", ""Marca"": ""Suzuki"", ""Modelo"": ""SCROSS BOOSTERJET GL"", ""Subtipo"": ""SUV"", ""Recorrido"": ""122.581 Kms"", ""Sistema de climatización"": ""Aire Acondicionado"", ""Tracción"": ""4 x 2"", ""Color"": ""Rojo"", ""Vidrios"": ""Eléctricos"", ""Transmisión"": ""Manual"", ""Dirección"": ""Hidráulica"", ""Tapizado"": ""Tela"", ""Combustible"": ""Gasolina"", ""Cilindraje"": ""1600 CC""}, ""url"": ""https://ecuador.patiotuerca.com/vehicle/autos-suzuki-scross-boosterjet-gl-quito-2018/1970160""}"
1959262,patiotuerca,2026-08-20T17:52:40Z,,Toyota,4Runner SR5,,,Aire Acondicionado,Ambato,Automática,4000 CC,Gasolina,4 x 2,Negro,4000 CC,Automática,Hidráulica,Tela,Negociable,,2026-08-20T17:52:40Z,Negro,ND,1959262,https://ecuador.patiotuerca.com/vehicle/autos-toyota-4runner-sr5-ambato-2018/1959262,"{""id_record"": ""1959262"", ""summary"": {""Año"": ""2018"", ""Ciudad"": ""Ambato"", ""Recorrido"": ""79.000 Kms"", ""Publicación"": ""#1959262"", ""Tipo de pago"": ""Negociable"", ""Precio contado"": ""$64.900 USD""}, ""ficha_tecnica"": {""Publicación"": ""#1959262"", ""Marca"": ""Toyota"", ""Modelo"": ""4Runner SR5"", ""Subtipo"": ""Todoterreno"", ""Recorrido"": ""79.000 Kms"", ""Sistema de climatización"": ""Aire Acondicionado"", ""Tracción"": ""4 x 2"", ""Color"": ""Negro"", ""Vidrios"": ""Eléctricos"", ""Transmisión"": ""Automática"", ""Dirección"": ""Hidráulica"", ""Tapizado"": ""Tela"", ""Combustible"": ""Gasolina"", ""Cilindraje"": ""4000 CC""}, ""url"": ""https://ecuador.patiotuerca.com/vehicle/autos-toyota-4runner-sr5-ambato-2018/1959262""}"
1976101,patiotuerca,2026-08-20T17:52:40Z,,Toyota,New Fortuner,,,Aire Acondicionado,Cuenca,Manual,2700 CC,Gasolina,4 x 4,Blanco,2700 CC,Manual,ND,Cuero,Fijo,,2026-08-20T17:52:40Z,Blanco,ND,1976101,https://ecuador.patiotuerca.com/vehicle/autos-toyota-new-fortuner-cuenca-2018/1976101,"{""id_record"": ""1976101"", ""summary"": {""Año"": ""2018"", ""Ciudad"": ""Cuenca"", ""Recorrido"": ""130.000 Kms"", ""Publicación"": ""#1976101"", ""Tipo de pago"": ""Fijo"", ""Precio contado"": ""$36.800 USD""}, ""ficha_tecnica"": {""Publicación"": ""#1976101"", ""Marca"": ""Toyota"", ""Modelo"": ""New Fortuner"", ""Subtipo"": ""Todoterreno"", ""Recorrido"": ""130.000 Kms"", ""Sistema de climatización"": ""Aire Acondicionado"", ""Tracción"": ""4 x 4"", ""Color"": ""Blanco"", ""Vidrios"": ""Eléctricos"", ""Transmisión"": ""Manual"", ""Tapizado"": ""Cuero"", ""Combustible"": ""Gasolina"", ""Cilindraje"": ""2700 CC""}, ""url"": ""https://ecuador.patiotuerca.com/vehicle/autos-toyota-new-fortuner-cuenca-2018/1976101""}"
1952996,patiotuerca,2026-08-20T17:52:40Z,,Toyota,New Yaris,,,Aire Acondicionado,Quito,Automática,1500 CC,Gasolina,4 x 2,Plomo,1500 CC,Automática,Hidráulica,Tela,Negociable,,2026-08-20T17:52:40Z,Plomo,1.5,1952996,https://ecuador.patiotuerca.com/vehicle/autos-toyota-new-yaris-quito-2018/1952996,"{""id_record"": ""1952996"", ""summary"": {""Año"": ""2018"", ""Ciudad"": ""Quito"", ""Recorrido"": ""90.000 Kms"", ""Publicación"": ""#1952996"", ""Tipo de pago"": ""Negociable"", ""Precio contado"": ""$15.600 USD""}, ""ficha_tecnica"": {""Publicación"": ""#1952996"", ""Marca"": ""Toyota"", ""Modelo"": ""New Yaris"", ""Subtipo"": ""Sedán"", ""Recorrido"": ""90.000 Kms"", ""Sistema de climatización"": ""Aire Acondicionado"", ""Tracción"": ""4 x 2"", ""Color"": ""Plomo"", ""Vidrios"": ""Eléctricos"", ""Transmisión"": ""Automática"", ""Dirección"": ""Hidráulica"", ""Tapizado"": ""Tela"", ""Combustible"": ""Gasolina"", ""Cilindraje"": ""1500 CC"", ""Tipo de motor"": ""1.5""}, ""url"": ""https://ecuador.patiotuerca.com/vehicle/autos-toyota-new-yaris-quito-2018/1952996""}"
1976861,patiotuerca,2026-08-20T17:52:40Z,,Toyota,Prado 3P,,,Aire Acondicionado,Quito,Manual,2700 CC,Gasolina,4 x 4,Plata,2700 CC,Manual,ND,ND,Negociable,,2026-08-20T17:52:40Z,Plata,ND,1976861,https://ecuador.patiotuerca.com/vehicle/autos-toyota-prado_3p-quito-2008/1976861,"{""id_record"": ""1976861"", ""summary"": {""Año"": ""2008"", ""Ciudad"": ""Quito"", ""Recorrido"": ""133.442 Kms"", ""Publicación"": ""#1976861"", ""Tipo de pago"": ""Negociable"", ""Precio contado"": ""$23.800 USD""}, ""ficha_tecnica"": {""Publicación"": ""#1976861"", ""Marca"": ""Toyota"", ""Modelo"": ""Prado 3P"", ""Subtipo"": ""Todoterreno"", ""Recorrido"": ""133.442 Kms"", ""Sistema de climatización"": ""Aire Acondicionado"", ""Tracción"": ""4 x 4"", ""Color"": ""Plata"", ""Vidrios"": ""Eléctricos"", ""Transmisión"": ""Manual"", ""Combustible"": ""Gasolina"", ""Cilindraje"": ""2700 CC""}, ""url"": ""https://ecuador.patiotuerca.com/vehicle/autos-toyota-prado_3p-quito-2008/1976861""}"
1975741,patiotuerca,2026-08-20T17:52:40Z,,Toyota,Tacoma,,,Aire Acondicionado,Quito,Automática,2700 CC,Gasolina,4 x 4,Plomo,2700 CC,Automática,Electrónica,Cuero,Negociable,,2026-08-20T17:52:40Z,Plomo,ND,1975741,https://ecuador.patiotuerca.com/vehicle/autos-toyota-tacoma-quito-2018/1975741,"{""id_record"": ""1975741"", ""summary"": {""Año"": ""2018"", ""Ciudad"": ""Quito"", ""Recorrido"": ""48.000 Kms"", ""Publicación"": ""#1975741"", ""Tipo de pago"": ""Negociable"", ""Precio contado"": ""$46.900 USD""}, ""ficha_tecnica"": {""Publicación"": ""#1975741"", ""Marca"": ""Toyota"", ""Modelo"": ""Tacoma"", ""Subtipo"": ""Camioneta Doble Cabina"", ""Recorrido"": ""48.000 Kms"", ""Sistema de climatización"": ""Aire Acondicionado"", ""Tracción"": ""4 x 4"", ""Color"": ""Plomo"", ""Vidrios"": ""Eléctricos"", ""Transmisión"": ""Automática"", ""Dirección"": ""Electrónica"", ""Tapizado"": ""Cuero"", ""Combustible"": ""Gasolina"", ""Cilindraje"": ""2700 CC""}, ""url"": ""https://ecuador.patiotuerca.com/vehicle/autos-toyota-tacoma-quito-2018/1975741""}"
1853331,patiotuerca,2026-08-20T17:52:40Z,,Toyota,Yaris,,,Aire Acondicionado,Guayaquil,Manual,1500 CC,Gasolina,4 x 2,Vino,1500 CC,Manual,Hidráulica,Tela,Negociable,,2026-08-20T17:52:40Z,Vino,ND,1853331,https://ecuador.patiotuerca.com/vehicle/autos-toyota-yaris-guayaquil-2018/1853331,"{""id_record"": ""1853331"", ""summary"": {""Año"": ""2018"", ""Ciudad"": ""Guayaquil"", ""Recorrido"": ""104.000 Kms"", ""Publicación"": ""#1853331"", ""Tipo de pago"": ""Negociable"", ""Precio contado"": ""$14.800 USD""}, ""ficha_tecnica"": {""Publicación"": ""#1853331"", ""Marca"": ""Toyota"", ""Modelo"": ""Yaris"", ""Subtipo"": ""Hatchback (5 Puertas)"", ""Recorrido"": ""104.000 Kms"", ""Sistema de climatización"": ""Aire Acondicionado"", ""Tracción"": ""4 x 2"", ""Color"": ""Vino"", ""Vidrios"": ""Eléctricos"", ""Transmisión"": ""Manual"", ""Dirección"": ""Hidráulica"", ""Tapizado"": ""Tela"", ""Combustible"": ""Gasolina"", ""Cilindraje"": ""1500 CC""}, ""url"": ""https://ecuador.patiotuerca.com/vehicle/autos-toyota-yaris-guayaquil-2018/1853331""}"
1960398,patiotuerca,2026-08-20T17:52:40Z,,Volkswagen,AMAROK BI TDI PLUS,,,ND,Cuenca,ND,2000 CC,ND,ND,Blanco,2000 CC,ND,ND,ND,Negociable,,2026-08-20T17:52:40Z,Blanco,2.0 BI TURBO,1960398,https://ecuador.patiotuerca.com/vehicle/autos-volkswagen-amarok-bi-tdi-plus-cuenca-2018/1960398,"{""id_record"": ""1960398"", ""summary"": {""Año"": ""2018"", ""Ciudad"": ""Cuenca"", ""Recorrido"": ""90.000 Kms"", ""Publicación"": ""#1960398"", ""Tipo de pago"": ""Negociable"", ""Precio contado"": ""$21.000 USD""}, ""ficha_tecnica"": {""Publicación"": ""#1960398"", ""Marca"": ""Volkswagen"", ""Modelo"": ""AMAROK BI TDI PLUS"", ""Subtipo"": ""Camioneta Doble Cabina"", ""Recorrido"": ""90.000 Kms"", ""Color"": ""Blanco"", ""Cilindraje"": ""2000 CC"", ""Tipo de motor"": ""2.0 BI TURBO""}, ""url"": ""https://ecuador.patiotuerca.com/vehicle/autos-volkswagen-amarok-bi-tdi-plus-cuenca-2018/1960398""}"
1980872,patiotuerca,2026-08-20T17:52:40Z,,Volkswagen,Polo Trendline,,,Aire Acondicionado,Quito,Manual,1600 CC,Gasolina,ND,Rojo,1600 CC,Manual,ND,ND,Negociable,,2026-08-20T17:52:40Z,Rojo,ND,1980872,https://ecuador.patiotuerca.com/vehicle/autos-volkswagen-polo-trendline-quito-2018/1980872,"{""id_record"": ""1980872"", ""summary"": {""Año"": ""2018"", ""Ciudad"": ""Quito"", ""Recorrido"": ""138.000 Kms"", ""Publicación"": ""#1980872"", ""Tipo de pago"": ""Negociable"", ""Precio contado"": ""$13.900 USD""}, ""ficha_tecnica"": {""Publicación"": ""#1980872"", ""Marca"": ""Volkswagen"", ""Modelo"": ""Polo Trendline"", ""Subtipo"": ""Sedán"", ""Recorrido"": ""138.000 Kms"", ""Sistema de climatización"": ""Aire Acondicionado"", ""Color"": ""Rojo"", ""Vidrios"": ""Eléctricos"", ""Transmisión"": ""Manual"", ""Combustible"": ""Gasolina"", ""Cilindraje"": ""1600 CC""}, ""url"": ""https://ecuador.patiotuerca.com/vehicle/autos-volkswagen-polo-trendline-quito-2018/1980872""}"
1977344,patiotuerca,2026-08-20T17:52:40Z,,Hino,DUTRO 816,,,Aire Acondicionado,Guayaquil,Manual,4009 CC,Diesel,4 x 2,Blanco,4009 CC,Manual,Hidráulica,Corosil,Negociable,,2026-08-20T17:52:40Z,Blanco,160 HP,1977344,https://ecuador.patiotuerca.com/vehicle/pesados-hino-dutro-816-guayaquil-2018/1977344,"{""id_record"": ""1977344"", ""summary"": {""Año"": ""2018"", ""Ciudad"": ""Guayaquil"", ""Recorrido"": ""244.500 Kms"", ""Publicación"": ""#1977344"", ""Tipo de pago"": ""Negociable"", ""Precio contado"": ""$30.990 USD""}, ""ficha_tecnica"": {""Publicación"": ""#1977344"", ""Marca"": ""Hino"", ""Modelo"": ""DUTRO 816"", ""Subtipo"": ""Camión Mediano (6 a 15 ton)"", ""Recorrido"": ""244.500 Kms"", ""Sistema de climatización"": ""Aire Acondicionado"", ""Tracción"": ""4 x 2"", ""Color"": ""Blanco"", ""Vidrios"": ""Eléctricos"", ""Transmisión"": ""Manual"", ""Dirección"": ""Hidráulica"", ""Tapizado"": ""Corosil"", ""Combustible"": ""Diesel"", ""Cilindraje"": ""4009 CC"", ""Tipo de motor"": ""160 HP""}, ""url"": ""https://ecuador.patiotuerca.com/vehicle/pesados-hino-dutro-816-guayaquil-2018/1977344""}"
1975660,patiotuerca,2026-08-20T17:52:40Z,,JAC,HFC-4181,,,Aire Acondicionado,Cuenca,Manual,9700 CC,Diesel,4 x 2,Blanco,9700 CC,Manual,Hidráulica,Tela,Negociable,,2026-08-20T17:52:40Z,Blanco,ND,1975660,https://ecuador.patiotuerca.com/vehicle/pesados-jac-hfc-4181-cuenca-2018/1975660,"{""id_record"": ""1975660"", ""summary"": {""Año"": ""2018"", ""Ciudad"": ""Cuenca"", ""Recorrido"": ""500.000 Kms"", ""Publicación"": ""#1975660"", ""Tipo de pago"": ""Negociable"", ""Precio contado"": ""$42.000 USD""}, ""ficha_tecnica"": {""Publicación"": ""#1975660"", ""Marca"": ""JAC"", ""Modelo"": ""HFC-4181"", ""Subtipo"": ""Cabezal"", ""Recorrido"": ""500.000 Kms"", ""Sistema de climatización"": ""Aire Acondicionado"", ""Tracción"": ""4 x 2"", ""Color"": ""Blanco"", ""Vidrios"": ""Eléctricos"", ""Transmisión"": ""Manual"", ""Dirección"": ""Hidráulica"", ""Tapizado"": ""Tela"", ""Combustible"": ""Diesel"", ""Cilindraje"": ""9700 CC""}, ""url"": ""https://ecuador.patiotuerca.com/vehicle/pesados-jac-hfc-4181-cuenca-2018/1975660""}"
1980722,patiotuerca,2026-08-20T17:52:40Z,,JMC,3.5 Toneladas,,,Aire Acondicionado,Quito,Manual,2.8 CC,Diesel,4 x 2,Blanco,2.8 CC,Manual,Hidráulica,Tela,Negociable,,2026-08-20T17:52:40Z,Blanco,ND,1980722,https://ecuador.patiotuerca.com/vehicle/pesados-jmc-3.5_toneladas-quito-2024/1980722,"{""id_record"": ""1980722"", ""summary"": {""Año"": ""2024"", ""Ciudad"": ""Quito"", ""Recorrido"": ""83.000 Kms"", ""Publicación"": ""#1980722"", ""Tipo de pago"": ""Negociable"", ""Precio contado"": ""$15.890 USD""}, ""ficha_tecnica"": {""Publicación"": ""#1980722"", ""Marca"": ""JMC"", ""Modelo"": ""3.5 Toneladas"", ""Subtipo"": ""Camión Pequeño (3 a 6 ton)"", ""Recorrido"": ""83.000 Kms"", ""Sistema de climatización"": ""Aire Acondicionado"", ""Tracción"": ""4 x 2"", ""Color"": ""Blanco"", ""Vidrios"": ""Eléctricos"", ""Transmisión"": ""Manual"", ""Dirección"": ""Hidráulica"", ""Tapizado"": ""Tela"", ""Combustible"": ""Diesel"", ""Cilindraje"": ""2.8 CC""}, ""url"": ""https://ecuador.patiotuerca.com/vehicle/pesados-jmc-3.5_toneladas-quito-2024/1980722""}"
1951251,patiotuerca,2026-08-20T17:52:40Z,,Kia,K2500,,,Aire Acondicionado,Ambato,Manual,2500 CC,Diesel,4 x 2,Blanco,2500 CC,Manual,Hidráulica,Tela,Negociable,,2026-08-20T17:52:40Z,Blanco,ND,1951251,https://ecuador.patiotuerca.com/vehicle/pesados-kia-k2500-ambato-2023/1951251,"{""id_record"": ""1951251"", ""summary"": {""Año"": ""2023"", ""Ciudad"": ""Ambato"", ""Recorrido"": ""109.000 Kms"", ""Publicación"": ""#1951251"", ""Tipo de pago"": ""Negociable"", ""Precio contado"": ""$17.900 USD""}, ""ficha_tecnica"": {""Publicación"": ""#1951251"", ""Marca"": ""Kia"", ""Modelo"": ""K2500"", ""Subtipo"": ""Camión Mediano (6 a 15 ton)"", ""Recorrido"": ""109.000 Kms"", ""Sistema de climatización"": ""Aire Acondicionado"", ""Tracción"": ""4 x 2"", ""Color"": ""Blanco"", ""Vidrios"": ""Eléctricos"", ""Transmisión"": ""Manual"", ""Dirección"": ""Hidráulica"", ""Tapizado"": ""Tela"", ""Combustible"": ""Diesel"", ""Cilindraje"": ""2500 CC""}, ""url"": ""https://ecuador.patiotuerca.com/vehicle/pesados-kia-k2500-ambato-2023/1951251""}"
1977648,patiotuerca,2026-08-20T17:52:40Z,,Mitsubishi,Canter Fuso 4.1tn,,,Aire Acondicionado,Ambato,Manual,3900 CC,Diesel,4 x 2,Blanco,3900 CC,Manual,Hidráulica,Corosil,Negociable,,2026-08-20T17:52:40Z,Blanco,ND,1977648,https://ecuador.patiotuerca.com/vehicle/pesados-mitsubishi-canter_fuso_4.1tn-ambato-2019/1977648,"{""id_record"": ""1977648"", ""summary"": {""Año"": ""2019"", ""Ciudad"": ""Ambato"", ""Recorrido"": ""250.000 Kms"", ""Publicación"": ""#1977648"", ""Tipo de pago"": ""Negociable"", ""Precio contado"": ""$28.800 USD""}, ""ficha_tecnica"": {""Publicación"": ""#1977648"", ""Marca"": ""Mitsubishi"", ""Modelo"": ""Canter Fuso 4.1tn"", ""Subtipo"": ""Camión Pequeño (3 a 6 ton)"", ""Recorrido"": ""250.000 Kms"", ""Sistema de climatización"": ""Aire Acondicionado"", ""Tracción"": ""4 x 2"", ""Color"": ""Blanco"", ""Vidrios"": ""Manuales"", ""Transmisión"": ""Manual"", ""Dirección"": ""Hidráulica"", ""Tapizado"": ""Corosil"", ""Combustible"": ""Diesel"", ""Cilindraje"": ""3900 CC""}, ""url"": ""https://ecuador.patiotuerca.com/vehicle/pesados-mitsubishi-canter_fuso_4.1tn-ambato-2019/1977648""}"
1962376,patiotuerca,2026-08-20T17:52:40Z,,Scania,K360 B,,,Aire Acondicionado,Ibarra,Manual,12740 CC,Diesel,4 x 2,Plata,12740 CC,Manual,Hidráulica,Tela,Negociable,,2026-08-20T17:52:40Z,Plata,ND,1962376,https://ecuador.patiotuerca.com/vehicle/pesados-scania-k360-b-ibarra-2018/1962376,"{""id_record"": ""1962376"", ""summary"": {""Año"": ""2018"", ""Ciudad"": ""Ibarra"", ""Recorrido"": ""700.000 Kms"", ""Publicación"": ""#1962376"", ""Tipo de pago"": ""Negociable"", ""Precio contado"": ""$75.000 USD""}, ""ficha_tecnica"": {""Publicación"": ""#1962376"", ""Marca"": ""Scania"", ""Modelo"": ""K360 B"", ""Subtipo"": ""Autobús"", ""Recorrido"": ""700.000 Kms"", ""Sistema de climatización"": ""Aire Acondicionado"", ""Tracción"": ""4 x 2"", ""Color"": ""Plata"", ""Vidrios"": ""Manuales"", ""Transmisión"": ""Manual"", ""Dirección"": ""Hidráulica"", ""Tapizado"": ""Tela"", ""Combustible"": ""Diesel"", ""Cilindraje"": ""12740 CC""}, ""url"": ""https://ecuador.patiotuerca.com/vehicle/pesados-scania-k360-b-ibarra-2018/1962376""}"
1966112,patiotuerca,2026-08-20T17:52:40Z,,Volkswagen,Volksbus 17.260 OD,,,ND,Portoviejo,Manual,692 CC,Diesel,4 x 2,Azul,692 CC,Manual,Hidráulica,Cuero,Negociable,,2026-08-20T17:52:40Z,Azul,ND,1966112,https://ecuador.patiotuerca.com/vehicle/pesados-volkswagen-volksbus-17-260-od-portoviejo-2018/1966112,"{""id_record"": ""1966112"", ""summary"": {""Año"": ""2018"", ""Ciudad"": ""Portoviejo"", ""Recorrido"": ""735.000 Kms"", ""Publicación"": ""#1966112"", ""Tipo de pago"": ""Negociable"", ""Precio contado"": ""$140.000 USD""}, ""ficha_tecnica"": {""Publicación"": ""#1966112"", ""Marca"": ""Volkswagen"", ""Modelo"": ""Volksbus 17.260 OD"", ""Subtipo"": ""Otro"", ""Recorrido"": ""735.000 Kms"", ""Tracción"": ""4 x 2"", ""Color"": ""Azul"", ""Transmisión"": ""Manual"", ""Dirección"": ""Hidráulica"", ""Tapizado"": ""Cuero"", ""Combustible"": ""Diesel"", ""Cilindraje"": ""692 CC""}, ""url"": ""https://ecuador.patiotuerca.com/vehicle/pesados-volkswagen-volksbus-17-260-od-portoviejo-2018/1966112""}"
